976^Farewell to Arms, A (1932)^British nurse Catherine Barkley (Helen Hayes) and American Lieutenant Frederic Henry (Gary Cooper) fall in love during the First World War in Italy. Eventually separated by Frederic's transfer, tremendous challenges and difficult decisions face each, as the war rages on. Academy Awards winner for Best Cinematography and for Best Sound, Recording. Nominated for Best Picture and for Best Art Direction.^89 minutes^December 7, 2004^1932^English ^Romance|War ^Helen Hayes|Gary Cooper|Adolphe Menjou|Mary Philips|Jack La Rue|Blanche Friderici|Mary Forbes|Gilbert Emery|Agostino Borgato|Helen Hayes|Gary Cooper|Adolphe Menjou|Mary Philips|Jack La Rue ^Frank Borzage 
980^Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)^Asprin (Mang Hoi) and Strepsil (John Shum), two petty thieves who inadvertently become involved in a murder case when they steal items belonging to a murdered man. The man had hidden an important microfilm in his passport, which the thieves pass onto a forger friend Panadol (Tsui Hark). Inspector Ng (Michelle Yeoh) is assigned to the case, along with Inspector Morris (Cynthia Rothrock) from Scotland Yard! The investigation leads the cops to the bumbling crooks and soon they are on Triad leader Tin's (James Tien) tail, he will stop at nothing to get the incriminating film back and with his hitman and bodyguard (Dick Wei) at his side, he proves too much for the inspectors to catch using legal means, in frustration they give up their badges and go after Tin alone.^93 minutes^April 25, 2000^1985^广州话 / 廣州話|English ^Action ^Michelle Yeoh|Cynthia Rothrock|John Shum Kin-Fun|Mang Hoi|Tsui Hark|Sammo Hung|Richard Ng|Chung Fat|Dick Wei|Melvin Wong|Dennis Chan|Wu Ma|Fruit Chan|Michelle Yeoh|Cynthia Rothrock|John Shum Kin-Fun|Mang Hoi|Tsui Hark ^Corey Yuen Kwai 
981^Dangerous Ground (1997)^Vusi Madlazi returns to the South African village he left as a young boy to bury his father. He meets up with his brother Ernest, who tells him their other brother Stephen couldn't be contacted. Vusi goes to Johannesburg to find him, but at first can only find his neighbor/girlfriend, Karin, a stripper. Vusi proceeds to learn how conditions have changed since the end of apartheid, not always for the better for black men.^95 minutes^November 23, 1999^1997^English|Polski ^Drama ^Ice Cube|Elizabeth Hurley|Ving Rhames|Thokozani Nkosi|Ron Smerczak|Wilson Dunster|Sechaba Morojele|Peter Khubeke|Ice Cube|Elizabeth Hurley|Ving Rhames|Thokozani Nkosi|Ron Smerczak ^Darrell James Roodt 
982^Picnic (1955)^The morning of a small town Labor Day picnic, a drifter (Hal Carter) blows into town to visit an old fraternity buddy (Alan Benson) who also happens to be the son of the richest man in town. Hal is an egocentric braggart - all potential and no accomplishment. He meets up with Madge Owens, the town beauty queen and girlfriend of Alan Benson.^115 minutes^April 18, 2000^1955^English ^Drama ^William Holden|Kim Novak|Betty Field|Susan Strasberg|Cliff Robertson|Arthur O'Connell|Verna Felton|Reta Shaw|Nick Adams|Raymond Bailey|Rosalind Russell|Phyllis Newman|William Holden|Kim Novak|Betty Field|Susan Strasberg|Cliff Robertson ^Joshua Logan 
984^Pompatus of Love, The (1996)^Four guys sit around drinking beer and talking, trying to figure out the meaning of 'the pompatus of love' (from the Steve Miller song 'Joker') and analyzing their relationships with women.^99 minutes^October 26, 1999^1996^English ^Comedy|Drama ^Adrian Pasdar|Jon Cryer|Tim Guinee|Adam Oliensis|Mia Sara|Paige Turco|Arabella Field|Dana Wheeler-Nicholson|Kristin Scott Thomas|John Hoyt|Charlie Murphy|Helen Haft|John Norman Thomas|Lianna Pai|Kristen Wilson|Adrian Pasdar|Jon Cryer|Tim Guinee|Adam Oliensis|Mia Sara ^Richard Schenkman 
986^Fly Away Home (1996)^Amy is only 13 years old when her mother is killed. She goes to Canada to live with her father, an eccentric inventor whom she barely knows. Amy is miserable in her new life... until she discovers a nest of goose eggs that were abandoned when a local forest is torn down. The eggs hatch and Amy becomes 'Mama Goose'. When Winter comes, Amy, and her dad must find a way to lead the birds South...^107 minutes^August 7, 2001^1996^English ^Adventure|Children ^Jeff Daniels|Anna Paquin|Dana Delany|Terry Kinney ^Carroll Ballard 
987^Bliss (1997)^Joseph and Maria are married for six months and Maria still has never had an orgasm with her husband. They begin to visit mysterious doctor Baltazar who teaches them how to reach ecstasy in sex.^103 minutes^February 11, 2003^1997^English ^Drama|Romance ^Craig Sheffer|Sheryl Lee|Terence Stamp|Casey Siemaszko|Spalding Gray|Leigh Taylor-Young|Lois Chiles|Blu Mankuma|Ken Camroux|Pamela Perry|Eli Gabay|Molly Parker|Hiro Kanagawa|Merrilyn Gann|Gillian Barber|Craig Sheffer|Sheryl Lee|Terence Stamp|Casey Siemaszko|Spalding Gray ^Lance Young 
988^Grace of My Heart (1996)^An aspiring singer, Denise Waverly/Edna Buxton, sacrifices her own singing career to write hit songs that launch the careers of other singers. The film follows her life from her first break, through the pain of rejection from the recording industry and a bad marriage, to her final triumph in realizing her dream to record her own hit album.^116 minutes^August 17, 1999^1996^English ^Comedy|Drama ^Illeana Douglas|John Turturro|Eric Stoltz|Matt Dillon|Bridget Fonda|Christina Pickles|Jennifer Leigh Warren|Richard Schiff|Tracy Vilar|Bruce Davison|Patsy Kensit|Lucinda Jenney|J. Mascis|Shawn Colvin|Chris Isaak|Jill Sobule|Illeana Douglas|John Turturro|Eric Stoltz|Matt Dillon|Bridget Fonda ^Allison Anders 
990^Maximum Risk (1996)^A policeman takes his twin brother's place and inherits his problems and a beautiful girlfriend. He is forced to kickbox his way from France to the U.S. and back while playing footsie with the FBI and Russian mafia. Not just muscles with a badge, the policeman must find the answers to some tough questions, none harder than what the heck is an accordian player doing in a sauna.^100 minutes^May 12, 1998^1996^English ^Action|Adventure|Thriller ^Jean-Claude Van Damme|Natasha Henstridge|Jean-Hugues Anglade|Zach Grenier|Paul Ben-Victor|Frank Senger|Dan Moran|Donald Burda|Stefanos Miltsakakis|Frank Van Keeken|David Hemblen|Rob Kaman|Herb Lovelle|Albert Schultz|Branko Racki|Kamel Krifa|Brian Jagersky|Irene Pauzer|Carlo Rota|Joe Pingue|Hugh Thompson|Gloria Slade|Jackie Richardson|Ed Sahely|Dan Duran|Raymond Accolas|Kedar Brown|Claire Cellucci|John Bayliss|Henry Gomez|John Nelles|Kevin Rushton|Sharon Bernbaum|David Christoffel|James Millington|Edward A. Queffelec|Ron Van Hart|Brian Kaulback|Jean-Claude Van Damme|Natasha Henstridge|Jean-Hugues Anglade|Zach Grenier|Paul Ben-Victor ^Ringo Lam 
991^Michael Collins (1996)^Michael Collins plays a crucial role in the establishment of the Irish Free State in the 1920s, but becomes vilified by those hoping to create a completely independent Irish republic.^132 minutes^August 22, 1997^1996^English ^Drama ^Liam Neeson|Aidan Quinn|Stephen Rea|Alan Rickman|Julia Roberts|Ian Hart|Brendan Gleeson|Stuart Graham|Sean McGinley|Charles Dance|Michael Dwyer|Tom Murphy|Martin Murphy|Mike Dwyer|Jer O'Leary|Gerard McSorley|Owen Roe|David Wilmot|Aidan Kelly|Jonathan Rhys Meyers|Gary Whelan|Ian McElhinney|Liam Neeson|Aidan Quinn|Stephen Rea|Alan Rickman|Julia Roberts ^Neil Jordan 
992^Rich Man's Wife, The (1996)^A rich man's wife finds she has a bad prenuptial agreement with an even worse husband. Over drinks with a stranger, she fantasizes about doing her husband in to void the prenupt. The stranger decides to turn her imagination into reality much to the wife's surprise.^94 minutes^April 11, 2000^1996^English ^Thriller ^Clive Owen|Halle Berry|Peter Greene|Frankie Faison|Charles Hallahan|Allan Rich|Christopher McDonald|Clea Lewis|Clive Owen|Halle Berry|Peter Greene|Frankie Faison|Charles Hallahan ^Amy Holden Jones 
994^Big Night (1996)^Primo &amp; Secondo, two immigrant brothers, pin their hopes on a banquet honoring Louis Prima to save their struggling restaurant.^107 minutes^February 24, 1998^1996^English ^Comedy|Drama ^Stanley Tucci|Tony Shalhoub|Marc Anthony|Minnie Driver|Isabella Rossellini|Liev Schreiber|Ian Holm|Allison Janney|Dina Spybey-Waters|Caroline Aaron|Stanley Tucci|Tony Shalhoub|Marc Anthony|Minnie Driver|Isabella Rossellini ^Stanley Tucci|Campbell Scott 
996^Last Man Standing (1996)^John Smith is a mysterious stranger who is drawn into a vicious war between two Prohibition-era gangs. In a dangerous game, he switches allegiances from one to another, offering his services to the highest bidder. As the death toll mounts, Smith takes the law into his own hands in a deadly race to stay alive.^101 minutes^November 19, 1997^1996^English ^Action|Crime|Drama|Thriller ^Bruce Willis|Bruce Dern|William Sanderson|Christopher Walken|David Patrick Kelly|Karina Lombard|Ned Eisenberg|Alexandra Powers|Michael Imperioli|Ken Jenkins|R. D. Call|Ted Markland|Leslie Mann|Patrick Kilpatrick|Luis Contreras|Raynor Scheine|Tiny Ron Taylor|John Paxton|Michael Cavalieri|Hannes Fritsch|Michael Strasser|Matt O'Toole|Lin Shaye|Larry Holt|Dean Rader Duval|Bruce Willis|Bruce Dern|William Sanderson|Christopher Walken|David Patrick Kelly ^Walter Hill 
997^Caught (1996)^A middle-aged couple has a drifter enter their lives. The fish-store owners find that the mysterious young man awakens the couple in ways they didn't expect. Things get tense when the drifter begins an affair with the woman of the house.^110 minutes^August 5, 2003^1996^English ^Drama|Thriller ^Edward James Olmos|María Conchita Alonso|Arie Verveen|Bitty Schram|Steven Schub ^Robert M. Young 
998^Set It Off (1996)^Four black women, all of whom have suffered for lack of money and at the hands of the majority, undertake to rob banks. While initially successful, a policeman who was involved in shooting one of the women's brothers is on their trail. As the women add to the loot, their tastes and interests begin to change and their suspicions of each other increase on the way to a climactic robbery.^118 minutes^September 14, 1999^1996^English ^Action|Crime ^Jada Pinkett Smith|Queen Latifah|Vivica A. Fox|Kimberly Elise|Blair Underwood|John C. McGinley|Ella Joyce|Charles Robinson|Dr. Dre|WC|F. Gary Gray|Mark Thompson|Geoff Callan|Natalie Desselle|Thomas Jefferson Byrd|Chaz Lamar Shepherd|Samuel Monroe Jr.|Jada Pinkett Smith|Queen Latifah|Vivica A. Fox|Kimberly Elise|Blair Underwood ^F. Gary Gray 
999^2 Days in the Valley (1996)^In a sleepy bedroom community of LA's San Fernando Valley, the murder of a professional athlete by two hit men sets into motion a chain of events that puts the mundane lives of a dozen residents on a collision course. This clever tale tells the story of two hit men, a mistress, a nurse, a vindictive ex-wife, a wealthy art dealer and his lovelorn assistant, a suicidal writer and his dog, and a bitter cop and his partner.^104 minutes^November 20, 2007^1996^English|Tiếng Việt ^Crime|Film-Noir ^Danny Aiello|Greg Cruttwell|Jeff Daniels|Teri Hatcher|Charlize Theron|James Spader|Eric Stoltz|Keith Carradine|Glenne Headly|Marsha Mason|Paul Mazursky|Louise Fletcher|Austin Pendleton|Peter Horton|Lawrence Tierney|Kathleen Luong|Danny Aiello|Greg Cruttwell|Jeff Daniels|Teri Hatcher|Charlize Theron ^John Herzfeld 
1003^Extreme Measures (1996)^Thriller about Guy Luthan (Hugh Grant), a British doctor working at a hospital in New York who starts making unwanted enquiries when the body of a man who died in his emergency room disappears. The trail leads Luthan to the door of the eminent surgeon Dr Lawrence Myrick (Gene Hackman), but Luthan soon finds himself under in danger from people who want the hospital's secret to remain undiscovered.^118 minutes^December 14, 1999^1996^English ^Drama|Thriller ^Hugh Grant|Gene Hackman|Sarah Jessica Parker|David Morse|Bill Nunn|John Toles-Bey|Paul Guilfoyle|Debra Monk|Shaun Austin-Olsen|André De Shields|J.K. Simmons|Peter Appel|Diana Zimmer|Nancy Beatty|Gerry Becker|Gene Ruffini|Bill MacDonald|Garnet Harding|Simon Reynolds|Derwin Jordan|Tara Rosling|Martin Roach|Bernard Browne|Sanjay Talwar|Christina Collins|Arlene Duncan|Cheryl Swarts|Peter Maloney|Johnie Chase|Noam Jenkins|Larissa Laskin|Phallon Carpino|Ross Petty|Todd Stewart|Lawrence Arancio|Vincent Marino|Marcia DeBonis|John Ventimiglia|John Heffernan|Raynor Scheine|John Trudell|Nelson Vasquez|Vincent Laresca|Denis Akiyama|Kim Roberts|Gerry Quigley|Teresa Yenque|Chris Edwards|David Eisner|Dana Stevens|Michael J. Reynolds|David Cronenberg|Jackie Richardson|Marium Carvell|Marilyn McDonald|Hugh Grant|Gene Hackman|Sarah Jessica Parker|David Morse|Bill Nunn ^Michael Apted 
1004^Glimmer Man, The (1996)^A former government operative renowned for his stealth, Jack Cole is now a Los Angeles police detective. When a series of horrible murders occurs in the metro area, Cole is assigned to the case, along with tough-talking fellow cop Jim Campbell. Although the two men clash, they gradually become effective partners as they uncover a conspiracy linked to the killings, which also involves terrorism and organized crime.^92 minutes^March 26, 1997^1996^English ^Action|Thriller ^Steven Seagal|Keenen Ivory Wayans|Bob Gunton|Brian Cox|Michelle Johnson|Johnny Strong|John M. Jackson|Stephen Tobolowsky|Ryan Cutrona|Richard Gant|Alexa PenaVega|Nikki Cox|Steven Seagal|Keenen Ivory Wayans|Bob Gunton|Brian Cox|Michelle Johnson ^John Gray 
1005^D3: The Mighty Ducks (1996)^The Ducks are offered scholarships at Eden Hall Academy but struggle with their new coach's methods and come under pressure from the board to retain their scholarships before their big game against the Varsity team.^104 minutes^September 3, 2002^1996^English ^Children|Comedy ^Emilio Estevez|Jeffrey Nordling|David Selby|Heidi Kling|Joshua Jackson|Joss Ackland|Elden Henson|Shaun Weiss|Vincent Larusso|Matt Doherty|Garette Ratliff Henson|Marguerite Moreau|Michael Cudlitz|Christopher Orr|Aaron Lohr|Colombe Jacobsen-Derstine|Mike Vitar|Eliza Coyle|Emilio Estevez|Jeffrey Nordling|David Selby|Heidi Kling|Joshua Jackson ^Robert Lieberman 
1006^Chamber, The (1996)^Having survived the hatred and bigotry that was his Klansman grandfather's only legacy, young attorney Adam Hall seeks at the last minute to appeal the old man's death sentence for the murder of two small Jewish boys 30 years before. Only four weeks before Sam Cayhall is to be executed, Adam meets his grandfather for the first time in the Mississippi prison which has held him since the crime. The meeting is predictably tense when the educated, young Mr. 'Hall' confronts his venom-spewing elder, Mr. 'Cayhall,' about the murders. The next day, headlines run proclaiming Adam the grandson who has come to the state to save his grandfather, the infamous Ku Klux Klan bomber. While the old man's life lies in the balance, Adam's motivation in fighting this battle becomes clear as the story unfolds. Not only does he fight for his grandfather, but perhaps for himself as well. He has come to heal the wounds of his own father's suicide...^113 minutes^May 27, 1998^1996^English|Polski ^Drama ^Chris O'Donnell|Gene Hackman|Faye Dunaway|Robert Prosky|Lela Rochon|Bo Jackson|Millie Perkins|David Marshall Grant|Raymond J. Barry|Nicholas Pryor|Richard Bradford|Harve Presnell|Josef Sommer|Jane Kaczmarek|Seth Isler|Greg Elam|Chris O'Donnell|Gene Hackman|Faye Dunaway|Robert Prosky|Lela Rochon ^James Foley 
1007^Apple Dumpling Gang, The (1975)^A roving bachelor gets saddled with three children and a wealth of trouble when the youngsters stumble upon a huge gold nugget. They join forces with two bumbling outlaws to fend off the greedy townspeople and soon find themselves facing a surly gang of sharpshooters.^100 minutes^September 2, 2003^1975^English|Deutsch ^Children|Comedy|Western ^Don Knotts|Tim Conway|Harry Morgan|Bill Bixby|Susan Clark|David Wayne|Slim Pickens|Harry Morgan|John McGiver|Don Knotts|Tim Conway|Harry Morgan|Bill Bixby|Susan Clark ^Norman Tokar 
1008^Davy Crockett, King of the Wild Frontier (1955)^Legends (and myths) from the life of famed American frontiersman Davey Crockett are depicted in this feature film edited from television episodes. Crockett and his friend George Russell fight in the Creek Indian War. Then Crockett is elected to Congress and brings his rough-hewn ways to the House of Representatives. Finally, Crockett and Russell journey to Texas and the last stand at the Alamo.^93 minutes^September 7, 2004^1955^Español|English ^Adventure|Western ^Fess Parker|Hans Conried|Buddy Ebsen|Basil Ruysdael|William Bakewell|Kenneth Tobey|Don Megowan|Helene Stanley|Mike Mazurki|Fess Parker|Hans Conried|Buddy Ebsen|Basil Ruysdael|William Bakewell ^Norman Foster 
1009^Escape to Witch Mountain (1975)^Tia and Tony are two orphaned youngsters with extraordinary powers. Lucas Deranian poses as their uncle in order to get the kids into the clutches of Deranian's megalomaniacal boss, evil millionaire Aristotle Bolt, who wants to exploit them. Jason, a cynical widower, helps Tia and Tony escape to witch mountain, while at the same time Tia and Tony help Jason escape the pain of the loss of his wife.^97 minutes^September 2, 2003^1975^English ^Adventure|Children|Fantasy ^Kim Richards|Ray Milland|Donald Pleasence|Eddie Albert|Ike Eisenmann|Reta Shaw|Denver Pyle|George Chandler|Kim Richards|Ray Milland|Donald Pleasence|Eddie Albert|Ike Eisenmann ^John Hough 
1010^Love Bug, The (1969)^Herbie is a car - but no ordinary car. The story follows the Volkswagen Beetle with a mind of its own from the showroom to the race track, with various close escapes in between. Three further Herbie movies were to follow.^107 minutes^May 20, 2003^1968^Español|English|广州话 / 廣州話 ^Children|Comedy ^Dean Jones|Michele Lee|Buddy Hackett|Joe Flynn|Benson Fong|Andy Granatelli|David Tomlinson|Barry Kelley|Iris Adrian|Joe E. Ross|Dean Jones|Michele Lee|Buddy Hackett|Joe Flynn|Benson Fong ^Robert Stevenson 
1011^Herbie Rides Again (1974)^The living Volkswagen Beetle helps a old lady protect her home from a corrupt developer.^88 minutes^May 4, 2004^1974^English ^Adventure|Children|Comedy ^Helen Hayes|Ken Berry|Stefanie Powers|John McIntire|Keenan Wynn|Chuck McCann|Helen Hayes|Ken Berry|Stefanie Powers|John McIntire|Keenan Wynn ^Robert Stevenson 
1012^Old Yeller (1957)^Young Travis Coates is left to take care of the family ranch with his mother and younger brother while his father goes off on a cattle drive in the 1860s. When a yellow mongrel comes for an uninvited stay with the family, Travis reluctantly adopts the dog.^83 minutes^May 7, 2002^1957^English ^Children|Drama ^Dorothy McGuire|Fess Parker|Tommy Kirk|Kevin Corcoran|Jeff York|Beverly Washburn|Chuck Connors|Dorothy McGuire|Fess Parker|Tommy Kirk|Kevin Corcoran|Jeff York ^Robert Stevenson 
1013^Parent Trap, The (1961)^Hayley Mills plays twins who, unknown to their divorced parents, meet at a summer camp. Products of single parent households, they switch places (surprise!) so as to meet the parent they never knew, and then contrive to reunite them.^129 minutes^September 27, 2005^1961^English ^Children|Comedy|Romance ^Hayley Mills|Maureen O'Hara|Brian Keith|Charles Ruggles|Una Merkel|Leo G. Carroll|Joanna Barnes|Cathleen Nesbitt|Ruth McDevitt|Crahan Denton|Linda Watkins|Nancy Kulp|Frank De Vol|John Mills|Hayley Mills|Maureen O'Hara|Brian Keith|Charles Ruggles|Una Merkel ^David Swift 
1014^Pollyanna (1960)^A young girl comes to an embittered town and confronts its attitude with her determination to see the best in life.^134 minutes^May 7, 2002^1960^English ^Children|Comedy|Drama ^Hayley Mills|Jane Wyman|Richard Egan|Karl Malden|Nancy Olson|Adolphe Menjou|Donald Crisp|Agnes Moorehead|Kevin Corcoran|Reta Shaw|Mary Grace Canfield|James Drury|Anne Seymour|Edward Platt|Leora Dana|Jenny Egan|Ian Wolfe|Nolan Leary|Edgar Dearing|Hayley Mills|Jane Wyman|Richard Egan|Karl Malden|Nancy Olson ^David Swift 
1015^Homeward Bound: The Incredible Journey (1993)^Remake of the popular Disney classic, this time featuring some well known voices as two dogs and a cat trek across America encountering all sorts of adventures in the quest to be reunited with their owners.^84 minutes^December 12, 2000^1993^English ^Adventure|Children|Drama ^Michael J. Fox|Sally Field|Don Ameche|Kim Greist|Kevin Chevalia|Anne Christianson|Ted D'Arms|Don Alder|Ed Bernard|Benj Thall|Veronica Lauren|William Phipps|Gary Taylor|Jean Smart|Frank Welker|Michael J. Fox|Sally Field|Don Ameche|Kim Greist|Kevin Chevalia ^Duwayne Dunham 
1016^Shaggy Dog, The (1959)^Through an ancient spell, a boy changes into a sheepdog and back again. It seems to happen at inopportune times and the spell can only be broken by an act of bravery....^104 minutes^March 7, 2006^1959^English ^Children|Comedy ^Fred MacMurray|Jean Hagen|Tommy Kirk|Annette Funicello|Tim Considine|Kevin Corcoran|Cecil Kellaway|Alexander Scourby|Roberta Shore|James Westerfield|Strother Martin|Forrest Lewis|Ned Wever|Gordon Jones|Jacques Aubuchon|Jack Albertson|Fred MacMurray|Jean Hagen|Tommy Kirk|Annette Funicello|Tim Considine ^Charles Barton 
1017^Swiss Family Robinson (1960)^After being shipwrecked, the Robinson family is marooned on an island inhabited only by an impressive array of wildlife. In true pioneer spirit, they quickly make themselves at home but soon face a danger even greater than nature: dastardly pirates. A rousing adventure suitable for the whole family, this Disney adaptation of the classic Johann Wyss novel stars Dorothy McGuire and John Mills as Mother and Father Robinson.^126 minutes^May 7, 2002^1960^English|Italiano ^Adventure|Children ^John Mills|Dorothy McGuire|James MacArthur|Janet Munro|Sessue Hayakawa|Tommy Kirk|Kevin Corcoran|Cecil Parker|Andy Ho|Milton Reid|Larry Taylor|John Mills|Dorothy McGuire|James MacArthur|Janet Munro|Sessue Hayakawa ^Ken Annakin 
1018^That Darn Cat! (1965)^A young woman suspects foul play when her cat comes home wearing a wrist watch. Convincing the FBI, though, and catching the bad guys is tougher than she imagined.^112 minutes^May 3, 2005^1965^English ^Children|Comedy|Mystery ^Hayley Mills|Dean Jones|Dorothy Provine|Roddy McDowall|Frank Gorshin|Neville Brand|Elsa Lanchester|William Demarest|Richard Eastham|Grayson Hall|Tom Lowell|Richard Deacon|Iris Adrian|Liam Sullivan|Don Dorrell|Gene Blakely|Karl Held|Ed Wynn|Larry J. Blake|John Cliff|D.C. Benny|Ben Lessy|Hayley Mills|Dean Jones|Dorothy Provine|Roddy McDowall|Frank Gorshin ^Robert Stevenson 
1019^20,000 Leagues Under the Sea (1954)^A ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the Nautilus, commanded by Captain Nemo.^127 minutes^May 20, 2003^1954^English ^Adventure|Drama|Sci-Fi ^Kirk Douglas|James Mason|Paul Lukas|Peter Lorre|Robert J. Wilke|Ted de Corsia|Carleton Young|J. M. Kerrigan|Percy Helton|Ted Cooper|Gloria Pall|Ron Nyman|Fred Graham|Harry Harvey|Charles Grodin|Harper Goff|Eddie Marr|Jack Gargan|John Daheim|Jack Stoney|Kirk Douglas|James Mason|Paul Lukas|Peter Lorre|Robert J. Wilke ^Richard Fleischer 
1020^Cool Runnings (1993)^When a Jamaican sprinter is disqualified from the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican Bobsled Team.^98 minutes^August 24, 1999^1993^English|Français|Deutsch|Pусский ^Comedy ^Leon Robinson|Doug E. Doug|Rawle D. Lewis|Malik Yoba|John Candy|Raymond J. Barry|Peter Outerbridge|Paul Coeur|Larry Gilman|Kristoffer Cooper|Charles Hyatt|Winston Stona|Bertina Macauley|Pauline Stone Myrie|Bill Dow|Leon Robinson|Doug E. Doug|Rawle D. Lewis|Malik Yoba|John Candy ^Jon Turteltaub 
1021^Angels in the Outfield (1994)^Roger is a foster child whose irresponsible father promises to get his act together when Roger's favourite baseball team, the California Angels, wins the pennant. The problem is that the Angels are in last place, so Roger prays for help to turn the team around. Sure enough, his prayers are answered in the form of angel Al.^102 minutes^April 23, 2002^1994^English|Français|Italiano|Español ^Children|Comedy ^Danny Glover|Brenda Fricker|Joseph Gordon-Levitt|Christopher Lloyd|Tony Danza|Ben Johnson|Jay O. Sanders|Matthew McConaughey|Taylor Negron|Adrien Brody|Dermot Mulroney|Tim Conlon|Milton Davis Jr.|Tony Longo|Neal McDonough|Stoney Jackson|Danny Glover|Brenda Fricker|Joseph Gordon-Levitt|Christopher Lloyd|Tony Danza ^William Dear 
1022^Cinderella (1950)^Cinderella has faith her dreams of a better life will come true. With help from her loyal mice friends and a wave of her Fairy Godmother's wand, Cinderella's rags are magically turned into a glorious gown and off she goes to the Royal Ball. But when the clock strikes midnight, the spell is broken, leaving a single glass slipper... the only key to the ultimate fairy-tale ending!^74 minutes^October 4, 2005^1950^English ^Animation|Children|Fantasy|Musical|Romance ^Ilene Woods|Eleanor Audley|Lucille Bliss|Verna Felton|Helene Stanley|James MacDonald|Luis van Rooten|Don Barclay|Claire Du Brey|Rhoda Williams|Marion Darlington|Ilene Woods|Eleanor Audley|Lucille Bliss|Verna Felton|Helene Stanley ^Hamilton Luske|Wilfred Jackson|Clyde Geronimi 
1023^Winnie the Pooh and the Blustery Day (1968)^Winnie the Pooh and his friends experience high winds, heavy rains, and a flood in Hundred Acre Wood.^25 minutes^ ^1968^English ^Animation|Children|Musical ^Sterling Holloway|John Fiedler|Paul Winchell|Hal Smith|Jon Walmsley|Ralph Wright|Sebastian Cabot|Sterling Holloway|John Fiedler|Paul Winchell|Hal Smith|Jon Walmsley ^Wolfgang Reitherman 
1024^Three Caballeros, The (1945)^For Donald's birthday he receives a box with three gifts inside. The gifts, a movie projector, a pop-up book, and a pinata, each take Donald on wild adventures through Mexico and South America.^71 minutes^May 2, 2000^1944^English|Português|Español ^Animation|Children|Musical ^Sterling Holloway|Clarence Nash|Joaquin Garay|José Oliveira|Aurora Miranda|Carmen Molina|Dora Luz|Sterling Holloway|Clarence Nash|Joaquin Garay|José Oliveira|Aurora Miranda ^William Roberts|Clyde Geronimi|Jack Kinney|Harold Young|Norman Ferguson 
1025^Sword in the Stone, The (1963)^Wart is a young boy who aspires to be a knight's squire. On a hunting trip he falls in on Merlin, a powerful but amnesiac wizard who has plans for him beyond mere squiredom. He starts by trying to give him an education, believing that once one has an education, one can go anywhere. Needless to say, it doesn't quite work out that way.^79 minutes^March 20, 2001^1963^English ^Animation|Children|Fantasy|Musical ^Sebastian Cabot|Karl Swenson|Junius Matthews|Norman Alden|Rickie Sorensen|Ginny Tyler|Martha Wentworth|Alan Napier|Richard Reitherman|Robert Reitherman|Sebastian Cabot|Karl Swenson|Junius Matthews|Norman Alden|Rickie Sorensen ^Wolfgang Reitherman 
1026^So Dear to My Heart (1949)^The tale of Jeremiah Kincaid and his quest to raise his 'champion' lamb, Danny. Jeremiah's dream of showing Danny at the Pike County Fair must overcome the obstinate objections of his loving, yet strict, grandmother Granny. Jeremiah's confidant, Uncle Hiram, is the boy's steady ally.^79 minutes^ ^1948^English ^Children|Drama ^Bobby Driscoll|Luana Patten|Beulah Bondi|Burl Ives|Harry Carey ^Harold D. Schuster|Hamilton Luske 
1027^Robin Hood: Prince of Thieves (1991)^When the dastardly Sheriff of Nottingham murders Robin's father, the legendary archer vows vengeance. To accomplish his mission, Robin joins forces with a band of exiled villagers (and comely Maid Marian), and together they battle to end the evil sheriff's reign of terror.^143 minutes^June 10, 2003^1991^English ^Adventure|Drama ^Kevin Costner|Morgan Freeman|Christian Slater|Mary Elizabeth Mastrantonio|Alan Rickman|Geraldine McEwan|Michael McShane|Brian Blessed|Michael Wincott|Nick Brimble|Soo Drouet|Sean Connery|Bryan Adams|Daniel Peacock|Walter Sparrow|Harold Innocent|Jack Wild|Howard Lew Lewis|John Hallam|Pat Roach|Derek Deadman|John Tordoff|Michael Goldie|Liam Halligan|Marc Zuber|Merelina Kendall|Imogen Bain|Jimmy Gardner|Bobby Parr|Douglas Blackwell|Andy Hockley|Christopher Adamson|Richard Strange|Susannah Corbett|Daniel Newman|Kevin Costner|Morgan Freeman|Christian Slater|Mary Elizabeth Mastrantonio|Alan Rickman ^Kevin Reynolds 
1028^Mary Poppins (1964)^The movie combines a diverting story, songs, color and sequences of live action blended with the movements of animated figures. Mary Poppins is a kind of Super-nanny who flies in with her umbrella in response to the request of the Banks children and proceeds to put things right with the aid of her rather extraordinary magical powers before flying off again.^139 minutes^December 14, 2004^1964^English ^Children|Comedy|Fantasy|Musical ^Julie Andrews|Dick Van Dyke|David Tomlinson|Glynis Johns|Hermione Baddeley|Reta Shaw|Karen Dotrice|Matthew Garber|Elsa Lanchester|Arthur Treacher|Reginald Owen|Ed Wynn|Jane Darwell|Arthur Malet|James Logan|Don Barclay|Alma Lawton|Marjorie Eaton|Marjorie Bennett|Larri Thomas|Julie Andrews|Dick Van Dyke|David Tomlinson|Glynis Johns|Hermione Baddeley ^Robert Stevenson 
